sentence,entities,character_entities
Catelyn could only watch him go.,['Catelyn'],['Catelyn']
"If he still lives, Catelyn thought, but she said nothing.",['Catelyn'],['Catelyn']
For that Catelyn was duly grateful.,['Catelyn'],['Catelyn']
"He was sleeping when Catelyn entered, his hair and beard as white as his featherbed, his once portly frame turned small and frail by the death that grew within him.

",['Catelyn'],['Catelyn']
"Once he called me by Mother’s name.”

“He misses her still,” Ser Brynden answered.",['Brynden'],['Brynden']
"They sat for a time in silence, until Catelyn raised her head.",['Catelyn'],['Catelyn']
Brynden stood.,['Brynden'],['Brynden']
"but what is the message?”

Catelyn raised her eyes, to where the faint red line of the comet traced a path across the deep blue sky like a long scratch across the face of god.",['Catelyn'],['Catelyn']
“The Greatjon told Robb that the old gods have unfurled a red flag of vengeance for Ned.,['Ned'],['Ned']
"“That thing’s not crimson,” Ser Brynden said.",['Brynden'],['Brynden']
"Marq Piper and Karyl Vance have won some small victories, and this southron lordling Beric Dondarrion has been raiding the raiders, falling upon Lord Tywin’s foraging parties and vanishing back into the woods.","['Marq Piper', 'Karyl Vance', 'Beric Dondarrion', 'Tywin']","['Beric', 'Tywin']"
"“Some of Ned’s guard from King’s Landing are with this Lord Beric,” Catelyn recalled.","['Ned', 'King’s Landing', 'this Lord Beric', 'Catelyn']","['Ned', 'Catelyn']"
"Darry men recaptured their lord’s keep but held it less than a fortnight before Gregor Clegane descended on them and put the whole garrison to the sword, even their lord.”

",['Gregor Clegane'],['The Mountain']
Catelyn was horrorstruck.,['Catelyn'],['Catelyn']
"The boy would have brought a fine ransom, but what does gold mean to a frothing dog like Gregor Clegane?",['Gregor Clegane'],['The Mountain']
"Catelyn knew Ser Gregor’s evil reputation, yet still . . .","['Catelyn', 'Gregor']",['Catelyn']
"Cersei has mounted Ned’s on a spike above the walls of the Red Keep, and left it for the crows and flies.”","['Ned', 'the Red Keep']",['Ned']
"For Tywin Lannister—Lord of Casterly Rock, Warden of the West, father to Queen Cersei, Ser Jaime the Kingslayer, and Tyrion the Imp, and grandfather to Joffrey Baratheon, the new-crowned boy king—was the true danger, Catelyn believed.

","['Casterly Rock', 'Warden', 'West', 'Queen Cersei', 'Kingslayer', 'Tyrion the Imp', 'Joffrey Baratheon', 'Catelyn']","['Joffrey', 'Catelyn']"
"“True enough,” Ser Brynden admitted.",['Brynden'],['Brynden']
"Ser Amory Lorch is in the field as well, and some sellsword out of Qohor who’d sooner maim a man than kill him.","['Amory Lorch', 'Qohor']",['Amory']
"Lannister wants to provoke us to battle.”

“Robb is like to give him that wish,” Catelyn said, fretful.",['Catelyn'],['Catelyn']
"“He is restless as a cat sitting here, and Edmure and the Greatjon and the others will urge him on.”","['Edmure', 'Greatjon']","['Edmure', 'Greatjon']"
"Her son had won two great victories, smashing Jaime Lannister in the Whispering Wood and routing his leaderless host outside the walls of Riverrun in the Battle of the Camps, but from the way some of his bannermen spoke of him, he might have been Aegon the Conqueror reborn.

","['two', 'Jaime Lannister', 'the Whispering Wood', 'the Battle of the Camps', 'Aegon']",['Jaime']
"Catelyn could remember hearing Old Nan tell the story to her own children, back at Winterfell.","['Catelyn', 'Old Nan', 'Winterfell']",['Catelyn']
"“I would not have Robb fight a battle in the shadow of that keep,” Catelyn admitted.",['Catelyn'],['Catelyn']
"“Cousin,” Ser Brynden corrected.","['Cousin', 'Brynden']",['Brynden']
"said Catelyn.

",['Catelyn'],['Catelyn']
"Ser Brynden prompted.

",['Brynden'],['Brynden']
"“Homage.”





TYRION

Janos Slynt was a butcher’s son, and he laughed like a man chopping meat.",['Janos Slynt'],['Janos']
"“I should not object,” Lord Janos said, holding out his cup.",['Janos'],['Janos']
"He was not a man for sipping, Janos Slynt.",['Janos Slynt'],['Janos']
"A simple Tyrion will suffice for me, Lord Janos.”

",['Tyrion'],['Tyrion']
Lord Janos allowed that he had never eaten half so well.,['Janos'],['Janos']
Lord Janos Slynt took a gulp of wine and sloshed it around in his mouth for a moment before swallowing.,['Janos Slynt'],['Janos']
"Tell me, why did you choose Deem for that unhappy task?”

“A good commander knows his men, Tyrion.","['Deem', 'Tyrion']",['Tyrion']
"Even if it was only some whore and her whelp.”

“I suppose that’s so,” said Tyrion, hearing only some whore and thinking of Shae, and Tysha long ago, and all the other women who had taken his coin and his seed over the years.

","['Tyrion', 'Shae', 'Tysha', 'the years']","['Tyrion', 'Shae']"
Tyrion shrugged.,['Tyrion'],['Tyrion']
"With the riverlands in flame and Renly king in Highgarden, good cheese will soon be hard to come by.","['Renly', 'Highgarden']",['Renly']
"“You’re a sly one, Tyrion.",['Tyrion'],['Tyrion']
It takes more than wine and cheese to make Janos Slynt tell more than he should.,['Janos Slynt'],['Janos']
Tyrion broke off a nibble of the cheese.,['Tyrion'],['Tyrion']
"Jeor Mormont, the Lord Commander of the Night’s Watch.","['Jeor Mormont', 'the Night’s Watch']",['Jeor']
"“Small chance of that!”

“One would think,” Tyrion said, “but life does take queer turns.",['Tyrion'],['Tyrion']
"Consider Eddard Stark, my lord.",['Eddard Stark'],['Ned']
Tyrion chuckled too.,['Tyrion'],['Tyrion']
"They say even Varys was surprised.”

Lord Janos laughed so hard his gut shook.","['Varys', 'Janos']","['Varys', 'Janos']"
"Janos Slynt blinked vaguely at Tyrion.

","['Slynt', 'Tyrion']",['Tyrion']
"“Well, one or two of them, at least,” Tyrion said with a sour smile.","['one', 'two', 'Tyrion']",['Tyrion']
"Lord Janos blinked in confusion.

",['Janos'],['Janos']
"Hesitantly, Lord Janos drew out the ornament and handed it to Tyrion.

","['Janos', 'Tyrion']","['Janos', 'Tyrion']"
He tossed the golden ornament back to Janos Slynt.,['Janos Slynt'],['Janos']
"Now, how many sons do you have?”

Tyrion could see the sudden fear in Janos Slynt’s eyes.","['Janos', 'Slynt']",['Janos']
We shall hear what Joffrey has to say about this.,['Joffrey'],['Joffrey']
"And Littlefinger and the queen, oh, yes.",['Littlefinger'],['Littlefinger']
Janos Slynt has a good many friends.,['Janos Slynt'],['Janos']
"“Janos,” he said, deep-set eyes glinting under a prominent brow ridge and a shock of salt-and-pepper hair.",['Janos'],['Janos']
"Six gold cloaks moved quietly into the Small Hall behind him as Janos Slynt backed away.

","['Six', 'Janos Slynt']",['Janos']
"As the gold cloaks ushered out their onetime commander, Tyrion called Ser Jacelyn to his side and handed him a roll of parchment.","['Tyrion', 'Jacelyn']",['Tyrion']
"When they were done, Varys came gliding into the hall, wearing flowing lavender robes that matched his smell.",['Varys'],['Varys']
"Might I trouble you for a taste of the wine that Lord Slynt enjoyed so much?”

Tyrion waved at the flagon, frowning.

","['Slynt', 'Tyrion', 'flagon']",['Tyrion']
That was what the oh-so-loyal Lord Janos refused to say.,['Janos'],['Janos']
"He could not touch Cersei, he knew.",['Cersei'],['Cersei']
"Yet it rankled, to sit here and make a mummer’s show of justice by punishing the sorry likes of Janos Slynt and Allar Deem, while his sister continued on her savage course.","['Janos', 'Slynt', 'Allar Deem']",['Janos']
"What threat could she pose?”

“She was Robert’s,” Tyrion said bitterly.",['Robert'],['Robert']
"“That was enough for Cersei, it would seem.”

",['Cersei'],['Cersei']
"Tyrion had never seen the dead girl’s face, but in his mind she was Shae and Tysha both.","['Shae', 'Tysha']",['Shae']
"He had settled Shae in a sprawling stone-and-timber manse, with its own well and stable and garden; he had given her servants to see to her wants, a white bird from the Summer Isles to keep her company, silks and silver and gemstones to adorn her, guards to protect her.","['Shae', 'the Summer Isles']",['Shae']
"Sighing, Tyrion started to reach for the wine again, then remembered Lord Janos and pushed the flagon away.","['Janos', 'flagon']",['Janos']
"Janos Slynt and Ser Ilyn Payne carried it out, swiftly, without hesitation . . .”

","['Janos Slynt', 'Ser Ilyn Payne']",['Janos']
"“Why are you so helpful, my lord Varys?” he asked, studying the man’s soft hands, the bald powdered face, the slimy little smile.

",['Varys'],['Varys']
"Why should a strong man with a sword ever obey a child king like Joffrey, or a wine-sodden oaf like his father?”

“Because these child kings and drunken oafs can call other strong men, with other swords.”

",['Joffrey'],['Joffrey']
"Who truly killed Eddard Stark, do you think?",['Eddard Stark'],['Ned']
"Joffrey, who gave the command?",['Joffrey'],['Joffrey']
"“Did you mean to answer your damned riddle, or only to make my head ache worse?”

Varys smiled.",['Varys'],['Varys']
Tyrion smiled.,['Tyrion'],['Tyrion']
"“What are you, Varys?”",['Varys'],['Varys']
"Shae is not the first to grace my bed, and one day I may take a wife and sire a son.","['Shae', 'first']",['Shae']
"Who cut you, Varys?",['Varys'],['Varys']
"Put him down for a dose of Joffrey’s justice.”

",['Joffrey'],['Joffrey']
Tyrion raised a hand.,['Tyrion'],['Tyrion']
"When the eunuch had departed, Tyrion sat for a long time watching the candle and wondering how his sister would take the news of Janos Slynt’s dismissal.","['Tyrion', 'Janos', 'Slynt']","['Tyrion', 'Janos']"
"Not happily, if he was any judge, but beyond sending an angry protest to Lord Tywin in Harrenhal, he did not see what Cersei could hope to do about it.","['Harrenhal', 'Cersei']",['Cersei']
"Tyrion had the City Watch now, plus a hundred-and-a-half fierce clansmen and a growing force of sellswords recruited by Bronn.","['the City Watch', 'hundred', 'Bronn']",['Bronn']
"Doubtless Eddard Stark thought the same.

",['Eddard Stark'],['Ned']
The Red Keep was dark and still when Tyrion left the Small Hall.,"['The Red Keep', 'Tyrion', 'the Small Hall']",['Tyrion']
Bronn was waiting in his solar.,['Bronn'],['Bronn']
Varys would have me believe that I have replaced one of Joffrey’s men with one of my own.,"['Joffrey', 'one']",['Joffrey']
"More likely, I have replaced Littlefinger’s man with one belonging to Varys, but so be it.”

“You’d best know, Timett killed a man—”

“Varys told me.”

","['Littlefinger', 'one', 'Varys', 'Timett']","['Littlefinger', 'Varys']"
Bronn smiled.,['Bronn'],['Bronn']
"Tyrion was a little drunk, and very tired.",['Tyrion'],['Tyrion']
"“Tell me, Bronn.",['Bronn'],['Bronn']
"He wanted to laugh; he wanted to weep; most of all, he wanted Shae.





",['Shae'],['Shae']
Arya hated it.,['Arya'],['Arya']
"Arya could not help looking over her shoulder, wondering when the gold cloaks would catch them.",['Arya'],['Arya']
"They never made camp without putting out sentries now, but Arya did not trust them, especially the orphan boys.",['Arya'],['Arya']
"Once, when Lommy Greenhands had the watch, she shimmied up an oak and moved from tree to tree until she was right above his head, and he never saw a thing.",['Lommy Greenhands'],['Lommy']
"She would have jumped down on top of him, but she knew his scream would wake the whole camp, and Yoren might take a stick to her again.

",['Yoren'],['Yoren']
"Lommy and the other orphans all treated the Bull like someone special now because the queen wanted his head, though he would have none of it.",['Lommy'],['Lommy']
"“I bet he’s that traitor’s bastard,” Lommy said one night, in a hushed voice so Gendry would not hear.","['Lommy', 'one night', 'Gendry']","['Lommy', 'Gendry']"
And Arya had always been a good rider.,['Arya'],['Arya']
"It was safer to stay with Yoren and the others.

",['Yoren'],['Yoren']
"In the city, Yoren had loaded up the wagons with salt fish, hard bread, lard, turnips, sacks of beans and barley, and wheels of yellow cheese, but every bite of it had been eaten.",['Yoren'],['Yoren']
"Forced to live off the land, Yoren turned to Koss and Kurz, who’d been taken as poachers.","['Yoren', 'Koss', 'Kurz']",['Yoren']
"Arya was a skilled climber and a fast picker, and she liked to go off by herself.",['Arya'],['Arya']
"She whacked it with her stick and grabbed it by its ears, and Yoren stewed it with some mushrooms and wild onions.",['Yoren'],['Yoren']
"Arya was given a whole leg, since it was her rabbit.",['Arya'],['Arya']
She shared it with Gendry.,['Gendry'],['Gendry']
"Jaqen H’ghar thanked her politely for the treat, and Biter licked the grease off his dirty fingers with a blissful look, but Rorge, the noseless one, only laughed and said, “There’s a hunter now.","['Biter', 'Rorge']","['Biter', 'Rorge']"
Yoren eyed their scythes and tossed them a few coppers.,['Yoren'],['Yoren']
"Arya thought it tasted wonderful, but Yoren was too angry to eat.",['Yoren'],['Yoren']
The next day Koss came racing back to warn Yoren of a camp ahead.,"['Koss', 'Yoren']",['Yoren']
Yoren folded a sourleaf into his mouth and chewed.,['Yoren'],['Yoren']
"All the while, Yoren cursed.",['Yoren'],['Yoren']
Yoren climbed a rise to get a better look.,['Yoren'],['Yoren']
"Riding out in front of the wagons on her horse, Arya saw burnt bodies impaled on sharpened stakes atop the walls, their hands drawn up tight in front of their faces as if to fight off the flames that had consumed them.",['Arya'],['Arya']
"Yoren called a halt when they were still some distance off, and told Arya and the other boys to guard the wagons while he and Murch and Cutjack went in on foot.","['Yoren', 'Arya', 'Murch', 'Cutjack']","['Yoren', 'Arya']"
"Arya asked Gendry after Yoren and the others had been gone a long time.

","['Arya', 'Gendry', 'Yoren']","['Arya', 'Gendry', 'Yoren']"
“Yoren said wait.”,['Yoren'],['Yoren']
Gendry’s voice sounded hollow.,['Gendry'],['Gendry']
"When Arya turned to look, she saw that he was wearing his helm, all shiny steel and great curving horns.

",['Arya'],['Arya']
"When they finally returned, Yoren had a little girl in his arms, and Murch and Cutjack were carrying a woman in a sling made of an old torn quilt.","['Yoren', 'Murch', 'Cutjack']",['Yoren']
"He laughed through the hole in his face where his nose had been, and Biter started laughing too, until Murch cursed them and told them to shut up.

","['Biter', 'Murch']",['Biter']
Yoren had them fix the woman a place in the back of a wagon.,['Yoren'],['Yoren']
Gendry and Cutjack dug her grave on a hillside beneath a weeping willow.,"['Gendry', 'Cutjack']",['Gendry']
"When the wind blew, Arya thought she could hear the long trailing branches whispering, “Please.",['Arya'],['Arya']
"“No fire tonight,” Yoren told them.","['tonight', 'Yoren']",['Yoren']
"The water had a funny taste to it, and Lommy told them it was the taste of bodies, rotting someplace upstream.",['Lommy'],['Lommy']
"Arya drank too much water, just to fill her belly with something.",['Arya'],['Arya']
"Arya found Needle, stood, listened.","['Arya', 'Needle']",['Arya']
"She heard the soft footfalls of a sentry, men turning in restless sleep, Rorge’s rattling snores, and the queer hissing sound that Biter made when he slept.","['Rorge', 'Biter']","['Rorge', 'Biter']"
"From a different wagon came the steady rhythmic scrape of steel on stone as Yoren sat, chewing sourleaf and sharpening the edge of his dirk.

",['Yoren'],['Yoren']
"he asked when he saw Arya heading for the trees.

",['Arya'],['Arya']
"Arya waved vaguely at the woods.

",['Arya'],['Arya']
"“I need to make water,” Arya explained.

",['Arya'],['Arya']
Yoren wouldn’t like it if she fought with him.,['Yoren'],['Yoren']
"There were sentries out this way too, but Arya had no trouble avoiding them.",['Arya'],['Arya']
"Trembling, she cleaned herself and laced up and followed a distant scraping sound back to camp, and to Yoren.",['Yoren'],['Yoren']
“Nymeria was a direwolf.”,['Nymeria'],['Nymeria']
Arya hugged herself.,['Arya'],['Arya']
"“Orphan boys got no fathers,” Yoren said, “or did you forget that?”","['Orphan', 'Yoren']",['Yoren']
"Froth shone on Yoren’s lips, like bubbles of blood.",['Yoren'],['Yoren']
"Heat rose shimmering through the chill air; behind, the gargoyles and stone dragons on the castle walls seemed blurred, as if Davos were seeing them through a veil of tears.",['Davos'],['Davos']
"“Silence,” said Davos.",['Davos'],['Davos']
Davos understood only the last.,['Davos'],['Davos']
"Beside her, Stannis watched impassively, his jaw hard as stone under the blue-black shadow of his tight-cropped beard.",['Stannis'],['Stannis']
"Afterward Guncer Sunglass, mildest and most pious of lords, told Stannis he could no longer support his claim.","['Guncer Sunglass', 'Stannis']",['Stannis']
"The gods had never meant much to Davos the smuggler, though like most men he had been known to make offerings to the Warrior before battle, to the Smith when he launched a ship, and to the Mother whenever his wife grew great with child.","['Davos', 'Smith']",['Davos']
"He drank a cup of death to free Stannis from Melisandre, but somehow her god shielded her.","['Stannis', 'Melisandre']","['Stannis', 'Melisandre']"
"He was only a smuggler raised high, Davos of Flea Bottom, the Onion Knight.

","['Davos', 'Flea Bottom', 'the Onion Knight']",['Davos']
Septon Barre had once told Davos how they’d been carved from the masts of the ships that had carried the first Targaryens from Valyria.,"['Septon Barre', 'Davos', 'first', 'Targaryens', 'Valyria']",['Davos']
"“Their beauty will make them more pleasing to R’hllor,” Melisandre said when she told Stannis to pull them down and drag them out the castle gates.

","['Melisandre', 'Stannis']","['Melisandre', 'Stannis']"
"Davos watched the hand of the Stranger writhe and curl as the fingers blackened and fell away one by one, reduced to so much glowing charcoal.","['Davos', 'Stranger', 'one']",['Davos']
"Davos would have given much to know what he was thinking, but one such as Velaryon would never confide in him.","['Davos', 'one', 'Velaryon']",['Davos']
"The Lord of the Tides was of the blood of ancient Valyria, and his House had thrice provided brides for Targaryen princes; Davos Seaworth stank of fish and onions.","['Tides', 'Valyria', 'House', 'Targaryen', 'Davos Seaworth']",['Davos']
"That is, if Stannis won his throne.",['Stannis'],['Stannis']
Stannis had raised him to knighthood.,['Stannis'],['Stannis']
"Dale and Allard captained galleys as well, Maric was oarmaster on the Fury, Matthos served his father on Black Betha, and the king had taken Devan as a royal squire.","['Dale', 'Allard', 'Maric', 'Matthos', 'Black Betha', 'Devan']",['Matthos']
"Marya was mistress of a small keep on Cape Wrath, with servants who called her m’lady, and Davos could hunt red deer in his own woods.","['Marya', 'Cape Wrath', 'Davos']",['Davos']
"All this he had of Stannis Baratheon, for the price of a few finger joints.",['Stannis Baratheon'],['Stannis']
Davos touched the little pouch that hung from the leather thong about his neck.,['Davos'],['Davos']
"Lord Stannis most of all.

",['Stannis'],['Stannis']
"A taste of things to come, thought Davos.",['Davos'],['Davos']
"Melisandre was robed all in scarlet satin and blood velvet, her eyes as red as the great ruby that glistened at her throat as if it too were afire.",['Melisandre'],['Melisandre']
Stannis Baratheon strode forward like a soldier marching into battle.,['Stannis Baratheon'],['Stannis']
Davos watched as his son Devan pulled a long padded glove over the king’s right hand.,"['Davos', 'Devan']",['Davos']
"Behind, Davos heard a faint clank and clatter of bells.",['Davos'],['Davos']
"A ragged wave of shouts gave answer, just as Stannis’s glove began to smolder.",['Stannis'],['Stannis']
"“For the night is dark and full of terrors,” Selyse and her queen’s men replied.","['the night', 'Selyse']",['Selyse']
Davos wondered.,['Davos'],['Davos']
Do I owe Stannis that much?,['Stannis'],['Stannis']
Stannis peeled off the glove and let it fall to the ground.,['Stannis'],['Stannis']
"The Red Sword of Heroes looks a proper mess, thought Davos.

","['The Red Sword', 'Davos']",['Davos']
They fell silent when they saw Davos looking at them.,['Davos'],['Davos']
"Should Stannis fall, they will pull me down in an instant.",['Stannis'],['Stannis']
"Neither was he counted one of the queen’s men, that group of ambitious knights and minor lordlings who had given themselves to this Lord of Light and so won the favor and patronage of Lady—no, Queen, remember?—Selyse.

","['one', 'Lady', 'Queen']",['Lady']
The fire had started to dwindle by the time Melisandre and the squires departed with the precious sword.,['Melisandre'],['Melisandre']
Davos and his sons joined the crowd making its way down to the shore and the waiting ships.,['Davos'],['Davos']
"“A lord can choose more than one badge,” Davos said.

","['more than one', 'Davos']",['Davos']
Davos said.,['Davos'],['Davos']
"If you won’t remember, why should they?”

“A knight’s son, but not a knight,” said Davos.",['Davos'],['Davos']
"“I will speak to the king about it,” Davos promised.",['Davos'],['Davos']
The port was as crowded as Davos had ever known it.,['Davos'],['Davos']
"a vain search, since Stannis permitted none on his island.",['Stannis'],['Stannis']
"The best berths had been taken by the largest vessels: Stannis’s flagship Fury rocking between Lord Steffon and Stag of the Sea, Lord Velaryon’s silver-hulled Pride of Driftmark and her three sisters, Lord Celtigar’s ornate Red Claw, the ponderous Swordfish with her long iron prow.","['Stannis', 'Pride', 'Driftmark', 'three', 'Celtigar', 'Red Claw', 'Swordfish']",['Stannis']
Davos had a thirst.,['Davos'],['Davos']
"He and Davos were old friends, though.",['Davos'],['Davos']
"When he spied Davos, he beckoned him closer.",['Davos'],['Davos']
Davos threaded his way through the tables to a chair.,['Davos'],['Davos']
"It had been Davos who had made the journey to Lys to recruit the old rogue to Lord Stannis’s cause.

","['Davos', 'Lys', 'Stannis']","['Davos', 'Stannis']"
"He dangled the grapes before Davos and smiled.

",['Davos'],['Davos']
"Davos ordered a tankard of ale, turned back to Saan, and said, “How well is the city defended?”

The other shrugged.","['Davos', 'Saan']",['Davos']
"“Pirate,” said Davos.","['Pirate', 'Davos']",['Davos']
No man in the Seven Kingdoms is more honorable than Stannis Baratheon.,"['Seven', 'Stannis Baratheon']",['Stannis']
"Even as Davos spoke, he thought, This world is twisted beyond hope, when lowborn smugglers must vouch for the honor of kings.

",['Davos'],['Davos']
Davos gave her a copper.,['Davos'],['Davos']
"The brother Renly has left Highgarden with his fair young queen, his flowered lords and shining knights, and a mighty host of foot.","['Renly', 'Highgarden']",['Renly']
The sudden shift in subject left Davos uneasy.,['Davos'],['Davos']
"How shall a burnt sword serve Stannis?”

“A burning sword,” corrected Davos.

","['Stannis', 'Davos']","['Stannis', 'Davos']"
"“When do you think the king will bid us sail, good ser?”

“Soon, I think,” said Davos, “if his god wills it.”

",['Davos'],['Davos']
"Where is the god of Ser Davos Seaworth, knight of the onion ship?”

Davos sipped his ale to give himself a moment.","['Ser Davos Seaworth', 'Davos']",['Davos']
"The Lyseni clapped Davos on the back, and swaggered from the inn as if he owned it.

","['Lyseni', 'Davos']",['Davos']
"Ser Davos Seaworth lingered over his tankard for a good while, thinking.",['Davos Seaworth'],['Davos']
"A year ago, he had been with Stannis in King’s Landing when King Robert staged a tourney for Prince Joffrey’s name day.","['A year ago', 'Stannis', 'King Robert', 'Prince Joffrey’s']",['Stannis']
"He remembered the red priest Thoros of Myr, and the flaming sword he had wielded in the melee.","['Thoros', 'Myr']",['Thoros']
"Davos finished his ale, pushed away the tankard, and left the inn.",['Davos'],['Davos']
"It was good to see Devan looking so splendid in his squire’s raiment, but the summons made Davos uneasy.","['Devan', 'Davos']",['Davos']
"When Davos arrived at the Stone Drum, a dozen highborn knights and great bannermen were just leaving.","['Davos', 'the Stone Drum', 'a dozen']",['Davos']
"For ten years Ser Axell had served as castellan of Dragonstone while Stannis sat on Robert’s council in King’s Landing, but of late he had emerged as the foremost of the queen’s men.","['ten years', 'Ser Axell', 'Dragonstone', 'Stannis', 'Robert’s council', 'King’s Landing']",['Stannis']
"Davos did not trust this man, for all his courtesy.",['Davos'],['Davos']
"House Florent had declared for Renly.

","['House Florent', 'Renly']",['Renly']
"Stannis has no taste for such dancing, Davos thought, but he dared not offend the queen’s uncle.","['Stannis', 'Davos']","['Stannis', 'Davos']"
"Stannis sat at his Painted Table with Maester Pylos at his shoulder, an untidy pile of papers before them.","['Stannis', 'Painted Table', 'Maester Pylos']",['Stannis']
"“Ser,” the king said when Davos entered, “come have a look at this letter.”

",['Davos'],['Davos']
"Davos could decipher maps and charts as well as any, but letters and other writings were beyond his powers.",['Davos'],['Davos']
"But my Devan has learned his letters, and young Steffon and Stannis as well.

","['Devan', 'Steffon', 'Stannis']",['Stannis']
"I declare upon the honor of my House that my beloved brother Robert, our late king, left no trueborn issue of his body, the boy Joffrey, the boy Tommen, and the girl Myrcella being abominations born of incest between Cersei Lannister and her brother Jaime the Kingslayer.","['House', 'Robert', 'Joffrey', 'Tommen', 'Myrcella', 'Cersei Lannister', 'Jaime', 'Kingslayer']","['Robert', 'Joffrey', 'Tommen', 'Myrcella', 'Cersei', 'Jaime']"
"Done in the Light of the Lord, under the sign and seal of Stannis of House Baratheon, the First of His Name, King of the Andals, the Rhoynar, and the First Men, and Lord of the Seven Kingdoms.”","['Stannis', 'House Baratheon', 'First', 'Andals', 'Rhoynar', 'Seven']",['Stannis']
"“Make it Ser Jaime the Kingslayer henceforth,” Stannis said, frowning.","['Jaime', 'Kingslayer', 'Stannis']","['Jaime', 'Stannis']"
I don’t know that we ought to call Robert my beloved brother either.,['Robert'],['Robert']
Stannis turned to Davos.,"['Stannis', 'Davos']","['Stannis', 'Davos']"
"These great lords love Joffrey, or Renly, or Robb Stark.","['Joffrey', 'Robb Stark']","['Joffrey', 'Robb']"
"As ever.”

Stannis nodded.",['Stannis'],['Stannis']
"Davos said, “That will be few enough.”

",['Davos'],['Davos']
"“It would be better to have the letters read aloud.”

“Better, but more dangerous,” said Stannis.",['Stannis'],['Stannis']
"“These words will not be kindly received.”

“Give me knights to do the reading,” Davos said.",['Davos'],['Davos']
Stannis seemed well satisfied with that.,['Stannis'],['Stannis']
"The world will know of my claim, and of Cersei’s infamy.”

",['Cersei'],['Cersei']
"You can tell them, Davos thought, but will they believe?",['Davos'],['Davos']
"The king waited until he was gone before he said, “What is it you would not say in the presence of my maester, Davos?”

“My liege, Pylos is pleasant enough, but I cannot see the chain about his neck without mourning for Maester Cressen.”

","['Davos', 'Pylos', 'Maester Cressen']",['Davos']
Stannis glanced into the fire.,['Stannis'],['Stannis']
"What did your lords make of it, I wonder?”

Stannis snorted.",['Stannis'],['Stannis']
Robert’s bastard.,['Robert'],['Robert']
"Delena was a Florent, and a maiden when he took her, so Robert acknowledged the babe.","['Delena', 'Robert']",['Robert']
"If men were to see him, and then look again at Joffrey and Tommen, they could not help but wonder, I would think.”

","['Joffrey', 'Tommen']","['Joffrey', 'Tommen']"
"“Yet how are men to see him, if he is at Storm’s End?”

Stannis drummed his fingers on the Painted Table.","['Storm’s End', 'Stannis', 'the Painted Table']",['Stannis']
"Say what you would say, Davos.”

",['Davos'],['Davos']
Davos bowed his head.,['Davos'],['Davos']
"“As you did?” said Stannis sharply.

",['Stannis'],['Stannis']
"“I do not know this Lord of Light,” Davos admitted, “but I knew the gods we burned this morning.","['Davos', 'this morning']",['Davos']
"“That may be so,” Davos said, “but when I was a boy in Flea Bottom begging for a copper, sometimes the septons would feed me.”

","['Davos', 'Flea Bottom']",['Davos']
Stannis stood abruptly.,['Stannis'],['Stannis']
"“If you do not believe in gods—”

“—why trouble with this new one?” Stannis broke in.",['Stannis'],['Stannis']
Robert called her Weakwing.,['Robert'],['Robert']
"Stannis Baratheon turned away from the window, and the ghosts who moved upon the southern sea.",['Stannis Baratheon'],['Stannis']
"It is time I tried another hawk, Davos.",['Davos'],['Davos']
"THEON

There was no safe anchorage at Pyke, but Theon Greyjoy wished to look on his father’s castle from the sea, to see it as he had seen it last, ten years before, when Robert Baratheon’s war galley had borne him away to be a ward of Eddard Stark.","['Pyke', 'Theon Greyjoy', 'ten years', 'Robert Baratheon’s', 'Eddard Stark']","['Theon', 'Ned']"
"It is my comet, Theon told himself, sliding a hand into his fur-lined cloak to touch the oilskin pouch snug in its pocket.",['Theon'],['Theon']
"Inside was the letter Robb Stark had given him, paper as good as a crown.

",['Robb Stark'],['Robb']
"So they sailed past at a safe distance, and Theon must content himself with seeing Pyke from afar.","['Theon', 'Pyke']",['Theon']
"The captain’s face was as green as the sea when he came bowing up to Theon and asked, “May we make for port now, milord?”

“You may,” Theon said, a faint smile playing about his lips.","['Theon', 'Theon']","['Theon', 'Theon']"
"Still, Theon could not be too unhappy.",['Theon'],['Theon']
"The cabin was the captain’s, in truth, but it had been turned over to Theon’s use when they sailed from Seagard.","['Theon', 'Seagard']",['Theon']
"That was surprising at her age, but Theon found it diverting.",['Theon'],['Theon']
"As Theon shrugged out of his wet cloak, the girl said, “You must be so happy to see your home again, milord.",['Theon'],['Theon']
“I was a boy of ten when I was taken to Winterfell as a ward of Eddard Stark.”,"['ten', 'Winterfell', 'Eddard Stark']",['Ned']
"Robert Baratheon had written a bloody end to that hope, with the help of his friend Eddard Stark, but both men were dead now.","['Robert Baratheon', 'Eddard Stark']","['Robert', 'Ned']"
"This is the season, Theon thought as the captain’s daughter slid her lips up and down the length of him, the season, the year, the day, and I am the man.","['the season', 'Theon', 'the season', 'the year', 'the day']",['Theon']
"He smiled crookedly, wondering what his father would say when Theon told him that he, the last-born, babe and hostage, he had succeeded where Lord Balon himself had failed.

","['Theon', 'Balon']",['Theon']
"Startled, she tried to pull away, but Theon held her tight by the hair.",['Theon'],['Theon']
"I must remember this, Theon vowed to himself.",['Theon'],['Theon']
Theon Greyjoy pushed her hand aside and climbed off the bunk.,['Theon Greyjoy'],['Theon']
"When he was a boy it had been timber and wattle, but Robert Baratheon had razed that structure to the ground.",['Robert Baratheon'],['Robert']
