sentence,entities,character_entities
"Brienne scowled, but the man who wasn’t an innkeep met her eyes without blinking, and after a moment, reluctantly, she said, “Show me,” and they all rose from the table.

",['Brienne'],['Brienne']
"Brienne wanted to know.

",['Brienne'],['Brienne']
"Jaime did not recognize the original colors, but he recognized bloodstains easily enough.",['Jaime'],['Jaime']
"“Give him a gold piece for the grey, if he’ll include the saddle,” he advised Brienne.",['Brienne'],['Brienne']
"Three dragons and the skiff?”

“He’s robbing you blind, wench,” Jaime said amiably.

","['Three', 'Jaime']",['Jaime']
"“I’ll want provisions too,” Brienne told their host, ignoring Jaime.","['Brienne', 'Jaime']","['Brienne', 'Jaime']"
"“No,” Brienne said at once.

",['Brienne'],['Brienne']
"“The moon will be bright tonight,” Brienne said.","['The moon', 'tonight', 'Brienne']",['Brienne']
"“A proper bed would do us all good, my lady,” he said to Brienne.",['Brienne'],['Brienne']
Brienne frowned at the chain.,['Brienne'],['Brienne']
"“There’s a smithy round back of the stable.”

“Show me,” Brienne said.

",['Brienne'],['Brienne']
"“Yes,” said Jaime, “and the sooner the better.",['Jaime'],['Jaime']
"He hoped she might strike the irons off his wrists as well, but Brienne was still suspicious.",['Brienne'],['Brienne']
This time he directed his counsel at Brienne.,['Brienne'],['Brienne']
"As threatened, Jaime drew the one-eyed gelding, which put an end to any thoughts he might have had of giving his horse a kick and leaving the wench in his dust.

","['Jaime', 'one']",['Jaime']
"“Take up the spear or maul,” Jaime told him, “they’ll serve you better.”",['Jaime'],['Jaime']
"Jaime’s mount plodded along placidly, though the poor old thing had a tendency to want to drift off to the side of his good eye.",['Jaime'],['Jaime']
"Brienne considered them briefly, and then swung her horse onto the southern road.",['Brienne'],['Brienne']
"Jaime was pleasantly surprised; it was the same choice he would have made.

",['Jaime'],['Jaime']
Jaime smiled at his cousin.,['Jaime'],['Jaime']
"The ruddy light from the upper windows of the stone towerhouse gave them warning of its presence a long way off, and Brienne led them off into the fields.",['Brienne'],['Brienne']
"The war has not touched this place, Jaime thought.",['Jaime'],['Jaime']
"He was glad to be here, glad to be alive, glad to be on his way back to Cersei.

",['Cersei'],['Cersei']
"“I’ll take the first watch,” Brienne told Ser Cleos, and Frey was soon snoring softly.

","['first', 'Brienne', 'Cleos', 'Frey']",['Brienne']
Jaime sat against the bole of an oak and wondered what Cersei and Tyrion were doing just now.,"['Jaime', 'Cersei']","['Jaime', 'Cersei']"
Brienne squinted at him suspiciously.,['Brienne'],['Brienne']
Jaime chuckled.,['Jaime'],['Jaime']
"She reminded him of Tyrion in some queer way, though at first blush two people could scarcely be any more dissimilar.","['Tyrion', 'first', 'two']",['Tyrion']
"Perhaps it was that thought of his brother that made him say, “I did not intend to give offense, Brienne.",['Brienne'],['Brienne']
"“My name is—”

“—Brienne, yes.",['Brienne'],['Brienne']
"Their father had summoned Cersei to court when she was twelve, hoping to make her a royal marriage.","['Cersei', 'twelve']",['Cersei']
"Jaime, meantime, had spent four years as squire to Ser Sumner Crake-hall and earned his spurs against the Kingswood Brotherhood.","['Jaime', 'four years', 'Sumner Crake-hall', 'the Kingswood Brotherhood']",['Jaime']
"But when he made a brief call at King’s Landing on his way back to Casterly Rock, chiefly to see his sister, Cersei took him aside and whispered that Lord Tywin meant to marry him to Lysa Tully, had gone so far as to invite Lord Hoster to the city to discuss dower.","['King’s Landing', 'Casterly Rock', 'Cersei', 'Lysa Tully', 'Hoster']",['Cersei']
"But if Jaime took the white, he could be near her always.",['Jaime'],['Jaime']
"“But,” Jaime said, “there’s Casterly Rock . . .”

","['Jaime', 'Casterly Rock']",['Jaime']
Jaime had never seen her more passionate.,['Jaime'],['Jaime']
"He gave his consent, and Cersei promised to do the rest.

",['Cersei'],['Cersei']
Jaime’s investiture freed him from Lysa Tully.,"['Jaime', 'Lysa Tully']",['Jaime']
"Instead of being together, Cersei and Jaime just changed places, and he found himself alone at court, guarding a mad king while four lesser men took their turns dancing on knives in his father’s ill-fitting shoes.","['Cersei', 'four']",['Cersei']
So swiftly did the Hands rise and fall that Jaime remembered their heraldry better than their faces.,['Jaime'],['Jaime']
Brienne was still awaiting his answer.,['Brienne'],['Brienne']
"Jaime said, “You are not old enough to have known Aerys Targaryen . . .”

","['Jaime', 'Aerys Targaryen']",['Jaime']
"“Tell me true, one kingslayer to another—did the Starks pay you to slit his throat, or was it Stannis?","['one', 'Starks', 'Stannis']",['Stannis']
For a moment Jaime thought Brienne might strike him.,"['Jaime', 'Brienne']","['Jaime', 'Brienne']"
The look Brienne gave him then was full of loathing.,['Brienne'],['Brienne']
"Jaime curled up beneath his cloak, hoping to dream of Cersei.

",['Cersei'],['Cersei']
"Jaime had slipped in through the king’s door, clad in his golden armor, sword in hand.",['Jaime'],['Jaime']
"Whose?”

“Rossart’s,” answered Jaime.

",['Jaime'],['Jaime']
"Beneath the empty eyes of the skulls on the walls, Jaime hauled the last dragonking bodily off the steps, squealing like a pig and smelling like a privy.",['Jaime'],['Jaime']
"Ser Elys Westerling and Lord Crakehall and others of his father’s knights burst into the hall in time to see the last of it, so there was no way for Jaime to vanish and let some braggart steal the praise or blame.","['Elys Westerling', 'Jaime']",['Jaime']
"Targaryen loyalists were still dying on the serpentine steps and in the armory, Gregor Clegane and Amory Lorch were scaling the walls of Maegor’s Holdfast, and Ned Stark was leading his northmen through the King’s Gate even then, but Crakehall could not have known that.","['Gregor Clegane', 'Amory Lorch', 'Maegor’s Holdfast', 'Ned Stark', 'the King’s Gate', 'Crakehall']","['The Mountain', 'Amory']"
"He had not seemed surprised to find Aerys slain; Jaime had been Lord Tywin’s son long before he had been named to the Kingsguard.

","['Aerys', 'Jaime', 'Tywin', 'Kingsguard']","['Jaime', 'Tywin']"
"Crakehall asked, and Jaime read the question plain:",['Jaime'],['Jaime']
"Shall it be your father, or Robert Baratheon, or do you mean to try to make a new dragonking?",['Robert Baratheon'],['Robert']
"He thought for a moment of the boy Viserys, fled to Dragonstone, and of Rhaegar’s infant son Aegon, still in Maegor’s with his mother.","['Viserys', 'Rhaegar', 'Aegon', 'Maegor']",['Viserys']
"As it happened, it had been Eddard Stark.

",['Eddard Stark'],['Ned']
Brienne woke him with a boot in the ribs.,['Brienne'],['Brienne']
"“My lord Tyrion,” came out in a squeak, punctuated by a nervous giggle.

",['Tyrion'],['Tyrion']
Tyrion had waited until Varys was summoned by his father before slipping in to pay him a visit.,['Varys'],['Varys']
"is it actually made of stone, or does it only feel that way?”

Varys closed the door and barred it.",['Varys'],['Varys']
"What sort of nose would you suggest, Varys?",['Varys'],['Varys']
"Tell me, is it true that he’s restoring Grand Maester Pycelle to the small council?”

“It is, my lord.”

",['Grand Maester Pycelle'],['Pycelle']
"Pycelle had been his sister’s creature; Tyrion had stripped the man of office, beard, and dignity, and flung him down into a black cell.

","['Pycelle', 'Tyrion']","['Pycelle', 'Tyrion']"
"Thank the archmaesters of Oldtown, those who wished to insist on Pycelle’s restoration on the grounds that only the Conclave may make or unmake a Grand Maester.”

","['Oldtown', 'Pycelle', 'Conclave', 'Grand Maester']",['Pycelle']
"Bloody fools, thought Tyrion.","['Bloody', 'Tyrion']",['Tyrion']
I suppose I could have dipped Pycelle in wildfire and set him ablaze.,['Pycelle'],['Pycelle']
"“Thankfully, wiser heads prevailed, and the Conclave accepted the fact of Pycelle’s dismissal and set about choosing his successor.","['Conclave', 'Pycelle']",['Pycelle']
"The Conclave met in Oldtown behind closed doors, Tyrion knew; its deliberations were supposedly a secret.","['The Conclave met', 'Oldtown', 'Tyrion']",['Tyrion']
So Varys has little birds in the Citadel too.,['Varys'],['Varys']
“Pycelle is a toad.,['Pycelle'],['Pycelle']
"But better a Lannister toad than a Tyrell toad, no?”

“Grand Maester Pycelle has always been a good friend to your House,” Varys said sweetly.","['Lannister', 'Tyrell', 'Grand Maester Pycelle', 'House']",['Pycelle']
Cersei had stripped Ser Boros of his white cloak for failing to die in the defense of Prince Tommen when Bronn had seized the boy on the Rosby road.,"['Cersei', 'Bronn']","['Cersei', 'Bronn']"
"The man was no friend of Tyrion’s, but after that he likely hated Cersei almost as much.","['Tyrion’s', 'Cersei']",['Cersei']
"“Your man Bronn seems most interested in him of late.”

",['Bronn'],['Bronn']
"Bronn had turned up all he could on Ser Mandon, but no doubt Varys knew a deal more . . .","['Bronn', 'Ser Mandon']",['Bronn']
"“The man seems to have been quite friendless,” Tyrion said carefully.

",['Tyrion'],['Tyrion']
"“Sadly,” said Varys, “oh, sadly.",['Varys'],['Varys']
"Lord Arryn brought him to King’s Landing and Robert gave him his white cloak, but neither loved him much, I fear.","['King’s Landing', 'Robert']",['Robert']
Ser Barristan was once heard to say that the man had no friend but his sword and no life but duty . . .,['Barristan'],['Barristan']
Tyrion wondered if Varys knew rather more than he was saying.,['Varys'],['Varys']
Nothing he’d just heard was new to him; Bronn had brought back much the same reports.,['Bronn'],['Bronn']
"He needed a link to Cersei, some sign that Ser Mandon had been his sister’s catspaw.","['Cersei', 'Ser Mandon']",['Cersei']
"“I want you to bring me Shae.”

",['Shae'],['Shae']
Varys took a drink.,['Varys'],['Varys']
It did not surprise him that Varys knew.,['Varys'],['Varys']
The way she had touched his arm and smiled for him had tied Tyrion’s guts into knots.,['Tyrion'],['Tyrion']
"“I have seen her several times,” he told Varys, “but I dare not speak to her.",['Varys'],['Varys']
"do you think there’s any chance that more gold might win them away from Cersei?”

“There is always a chance, but I should not care to wager on the likelihood.",['Cersei'],['Cersei']
"You can match the queen coin for coin, I have no doubt, but she has a second purse that is quite inexhaustible.”

Seven hells, thought Tyrion.","['second', 'Seven', 'Tyrion']",['Tyrion']
"“Are you suggesting that Cersei’s fucking Osmund Kettleblack?”

“Oh, dear me, no, that would be dreadfully dangerous, don’t you think?",['Cersei'],['Cersei']
"“You will bring Shae to me through the walls, hidden from all these eyes.",['Shae'],['Shae']
"”

Varys wrung his hands.",['Varys'],['Varys']
Tyrion hopped down from the chair.,['Tyrion'],['Tyrion']
"And two clean cups.”

Varys bowed.","['two', 'Varys']",['Varys']
"Tyrion climbed to the castle library and tried to distract himself with Beldecar’s History of the Rhoynish Wars, but he could hardly see the elephants for imagining Shae’s smile.","['Beldecar’s History of the Rhoynish Wars', 'Shae']",['Shae']
"When he was as clean and pink and trimmed as he was like to get, Tyrion looked over his wardrobe, and chose a pair of tight satin breeches in Lannister crimson and his best doublet, the heavy black velvet with the lion’s head studs.","['Tyrion', 'tight satin breeches', 'Lannister']",['Tyrion']
"Cursing, Tyrion stripped and dressed again, in simpler garb; black woolen breeches, an old white tunic, and a faded brown leather jerkin.","['Tyrion', 'black woolen breeches']",['Tyrion']
The moon was peeping over the castle wall when he told Podrick Payne that he was going to pay a call on Varys.,"['Podrick Payne', 'Varys']","['Podrick', 'Varys']"
"With the Red Keep so crowded, Tyrion could not hope to go unnoticed.","['the Red Keep', 'Tyrion']",['Tyrion']
"“How old are you, Ser Loras?”",['Loras'],['Loras']
"“If you will pardon my asking, ser—why would anyone choose to join the Kingsguard at seventeen?”

“Prince Aemon the Dragonknight took his vows at seventeen,” Ser Loras said, “and your brother Jaime was younger still.”

","['Kingsguard', 'seventeen', 'Ser Loras', 'Jaime']",['Jaime']
The honor of serving beside such paragons as Meryn Trant and Boros Blount?”,"['Meryn Trant', 'Boros Blount']",['Meryn']
Ser Loras tensed.,['Loras'],['Loras']
"Tyrion stopped long enough to see the smaller dog tear half the face off the larger one, and earned a few coarse laughs by observing that the loser now resembled Sandor Clegane.","['tear half', 'Sandor Clegane']",['The Hound']
"Varys, he realized with annoyance.",['Varys'],['Varys']
“For one horrid moment I thought you’d brought me Lollys instead of Shae.,"['one', 'Lollys', 'Shae']",['Shae']
"“He’s gone,” Shae said.

",['Shae'],['Shae']
Tyrion turned to look.,['Tyrion'],['Tyrion']
"That was as much as he had time to think, before Shae turned his head to kiss him.",['Shae'],['Shae']
"Tyrion was so eager that he exploded on the fifth stroke, but Shae did not seem to mind.","['fifth', 'Shae']",['Shae']
"I asked Varys if I could have them when you were hurt in the battle, but he wouldn’t give them to me.",['Varys'],['Varys']
"Shae wriggled atop him, smiling.",['Shae'],['Shae']
"When Shae rolled off, his cock slid out of her with a soft wet sound.",['Shae'],['Shae']
Tyrion had almost forgotten about Shae’s thrice-damned singer.,['Shae'],['Shae']
"One careless word in the wrong ear, and Shae would hang.

","['One', 'Shae']",['Shae']
"Everyone would know you weren’t, thought Tyrion.",['Tyrion'],['Tyrion']
Tyrion was soon ready again.,['Tyrion'],['Tyrion']
When he finished Shae crawled back up him and curled up naked under his arm.,['Shae'],['Shae']
"Had the choice been his, she could have sat beside him at Joffrey’s wedding feast, and danced with all the bears she liked.",['Joffrey'],['Joffrey']
"When the candle burned out, Tyrion disentangled himself and lit another.",['Tyrion'],['Tyrion']
"“There’s a place where Varys pushes, and it floats right up.",['Varys'],['Varys']
"He told Shae to dress and wait for the eunuch.

",['Shae'],['Shae']
"Podrick Payne was asleep in his trundle bed at the foot of Tyrion’s, but he woke the boy.","['Podrick Payne', 'Tyrion’s']",['Podrick']
"“Bronn,” he said.

",['Bronn'],['Bronn']
"My lord?”

“Why no, I woke you up so we could have a little chat about the way he dresses,” said Tyrion, but his sarcasm was wasted.",['Tyrion'],['Tyrion']
"“I hope the boy had a damn good reason dragging me out of Chataya’s,” Bronn said as he seated himself.

",['Bronn'],['Bronn']
Bronn grinned.,['Bronn'],['Bronn']
Tyrion had to bite back his annoyance.,['Tyrion'],['Tyrion']
"Bronn had as much right to bed Alayaya as any other man, but still . . .","['Bronn', 'Alayaya']",['Bronn']
"I never touched her, much as I wanted to, but Bronn could not know that.",['Bronn'],['Bronn']
"If he did, Cersei would see that his father heard of it, and ’Yaya would suffer more than a whipping.","['Cersei', 'Yaya']",['Cersei']
"“There is a singer who calls himself Symon Silver Tongue,” Tyrion said wearily, pushing his guilt aside.","['Symon Silver Tongue', 'Tyrion']",['Tyrion']
And fill Shae’s sweet head with visions of doves and dancing bears.,['Shae'],['Shae']
"Arya stiffened, still as stone, listening, the three stringy carrots in her hand suddenly forgotten.","['Arya', 'three']",['Arya']
"She thought of the Bloody Mummers and Roose Bolton’s men, and a shiver of fear went down her back.",['Roose Bolton'],['Roose']
"Gendry had gone to sleep in the shade of the burned cottage, and was past hearing anything.

",['Gendry'],['Gendry']
"“Someone’s coming.”

“Go wake Gendry,” Arya told him.",['Arya'],['Arya']
"Gendry was easy to wake, unlike Hot Pie, who needed to be kicked and shouted at.

","['Gendry', 'Hot Pie']","['Gendry', 'Hot']"
"Hot Pie went, and Arya dropped her carrots and drew the stolen sword from over her shoulder.",['Arya'],['Arya']
"It’s too big for you, lad, and besides, Anguy here could put three shafts through you before you could hope to reach us.”

“He could not,” Arya said, “and I’m a girl.”

","['Anguy', 'three', 'Arya']","['Anguy', 'Arya']"
"Gendry rode out from behind the cottage wall, and behind him Hot Pie, leading her horse.","['Gendry', 'Hot Pie']","['Gendry', 'Hot']"
"In his chainmail shirt with a sword in his hand, Gendry looked almost a man grown, and dangerous.",['Gendry'],['Gendry']
"“Do like she says, and leave us be,” warned Gendry.

",['Gendry'],['Gendry']
"And what would your friends be called, Mutton Chop and Squab?”

Gendry scowled down from his saddle.","['Mutton Chop', 'Squab', 'Gendry']",['Gendry']
"And young fellow me lad over there is Anguy, or Archer as we like to call him.”

","['Anguy', 'Archer']",['Anguy']
"“Now who are you?” demanded Lem, in the deep voice that Arya had heard through the branches of the willow.

","['Lem', 'Arya']",['Arya']
"“I’m the Bull,” said Gendry, taking his lead from Arya.","['Gendry', 'Arya']","['Gendry', 'Arya']"
Arya frowned.,['Arya'],['Arya']
“That old drunk?” said Gendry scornfully.,['Gendry'],['Gendry']
Arya didn’t think they were king’s men at all.,['Arya'],['Arya']
"“How many days’ ride is it, do you know?”

Arya could have killed him.",['Arya'],['Arya']
"The thought of hot food made Arya’s belly rumble, but she didn’t trust this Tom.","['Arya', 'Tom']",['Arya']
Gendry looked as uncertain as she felt.,['Gendry'],['Gendry']
"“We never stole,” said Arya.

",['Arya'],['Arya']
"She’d thought she understood what Syrio meant by quick as a snake and smooth as summer silk, but now she knew she hadn’t.",['Syrio'],['Syrio']
"“More fool you if you think so,” said Anguy.",['Anguy'],['Anguy']
"We have no chance, Arya realized, wishing she had a bow like his, and the skill to use it.",['Arya'],['Arya']
"Arya sheathed her sword and crossed the road to where her friends sat on their horses, keeping her distance from the three strangers.","['Arya', 'three']",['Arya']
"“We sing real songs in the marches,” Anguy said mildly.

",['Anguy'],['Anguy']
"“Singing is stupid,” said Arya.",['Arya'],['Arya']
"“You never knew we were there,” said Gendry.

",['Gendry'],['Gendry']
"“Do you think Sharna might have lemons down in that cellar of hers?” said Anguy to Tom as they watched Lem splash around, cursing.","['Sharna', 'Anguy', 'Tom', 'Lem']",['Anguy']
"“Gendry,” she called, her voice low and urgent.",['Gendry'],['Gendry']
Gendry frowned.,['Gendry'],['Gendry']
Arya chewed her lip and said nothing.,['Arya'],['Arya']
"There were no other horses to be seen, but Arya noticed fresh manure in many of the stalls.",['Arya'],['Arya']
"“I’ll stay,” Gendry said, ignoring the singer.",['Gendry'],['Gendry']
"Nodding, Arya set off after Hot Pie and Lem.","['Arya', 'Hot Pie and Lem']",['Arya']
"Her sword was still in its sheath across her back, and she kept a hand close to the hilt of the dagger she had stolen from Roose Bolton, in case she didn’t like whatever they found within.

",['Roose Bolton'],['Roose']
Anguy shuffled his feet.,['Anguy'],['Anguy']
Arya could almost taste the rabbit.,['Arya'],['Arya']
"And where would they be?”

“Hot Pie, give her the cabbages,” Arya said, and he did, though he approached the old woman as gingerly as if she were Rorge or Biter or Vargo Hoat.

","['Hot Pie', 'Arya', 'Rorge or Biter', 'Vargo Hoat']","['Hot', 'Arya']"
She looked down her long nose at Arya and Hot Pie.,['Arya'],['Arya']
"If I served you a cup of soup full of dead flies, would you drink it?”

“Arry would,” said Hot Pie.",['Hot Pie'],['Hot']
"“So would Lem,” offered Anguy with a sly smile.

","['Lem', 'Anguy']",['Anguy']
Anguy and Tom Sevenstrings took the table near the hearth while Lem was hanging his big yellow cloak on a peg.,"['Anguy', 'Tom Sevenstrings', 'Lem']",['Anguy']
"Hot Pie plopped down heavily on a bench at the table by the door, and Arya wedged herself in beside him.

",['Arya'],['Arya']
"Hot Pie took his reverently in both hands, and when he sipped he smiled wider than Arya had ever seen him smile.",['Arya'],['Arya']
"I knew they were outlaws, Arya thought, listening.",['Arya'],['Arya']
"“And ’twas Anguy she fancied, besides.",['Anguy'],['Anguy']
"“You and Anguy, makes no matter which.",['Anguy'],['Anguy']
Anguy smiled over his ale.,['Anguy'],['Anguy']
Arya did the same.,['Arya'],['Arya']
Arya broke off a chunk hungrily and tore into it.,['Arya'],['Arya']
"“No, it isn’t,” said Anguy, “but you’re less like to break your teeth.”

",['Anguy'],['Anguy']
"“I could,” said Hot Pie.",['Hot Pie'],['Hot']
Arya looked at him warily.,['Arya'],['Arya']
Arya pushed back from the table and got to her feet.,['Arya'],['Arya']
Arya slapped the parchment out of Hot Pie’s hand.,['Arya'],['Arya']
"Anguy joined in, and then they were all laughing, Lem Lemoncloak, Sharna and Husband, even the serving boy, who had stepped out from behind the casks with a crossbow under one arm.","['Anguy', 'Lem Lemoncloak', 'Sharna', 'Husband', 'one']",['Anguy']
"Arya wanted to scream at them, but instead she started to smile . . .

",['Arya'],['Arya']
Gendry’s shout was shrill with alarm.,['Gendry'],['Gendry']
"Arya’s only answer was to reach over her shoulder for her sword, but before she had it halfway drawn Lem grabbed her wrist.","['Arya', 'Lem']",['Arya']
Arya thought.,['Arya'],['Arya']
"Gendry moved to help her, until Tom Sevenstrings stepped in front of him with a dagger.

","['Gendry', 'Tom Sevenstrings']",['Gendry']
"A more ragged band Arya had never seen, but there was nothing ragged about the swords, axes, and bows they carried.",['Arya'],['Arya']
"Under the beard and the tangled hair was the face of Hullen’s son, who used to lead her pony around the yard, ride at quintain with Jon and Robb, and drink too much on feast days.","['Hullen', 'Jon', 'feast days']",['Jon']
Had she only dreamed Arya Stark?,['Arya Stark'],['Arya']
"“I was Lord Bolton’s cupbearer but he was going to leave me for the goat, so I ran off with Gendry and Hot Pie.","['Bolton', 'Gendry']",['Gendry']
"It had been raining for days now, a cold grey downpour that well suited Catelyn’s mood.","['days', 'Catelyn']",['Catelyn']
"Catelyn asked if she might speak with Ser Robin to learn more of what had happened, but that was refused her.

","['Catelyn', 'Robin']","['Catelyn', 'Robin']"
"Horses were being led from the stables, saddled and bridled, and there was shouting, though Catelyn was too far away to make out the words.",['Catelyn'],['Catelyn']
"One of Robb’s white banners lay on the ground, and one of the knights turned his horse and trampled over the direwolf as he spurred toward the gate.","['One', 'Robb', 'one']",['Robb']
"But now Robb was returned from the west, returned in triumph.",['Robb'],['Robb']
"He will forgive me, Catelyn told herself.",['Catelyn'],['Catelyn']
"He must forgive me, he is my own son, and Arya and Sansa are as much his blood as mine.","['Arya', 'Sansa']","['Arya', 'Sansa']"
"Every eye was on the dais, but Catelyn knew their backs: Lady Mormont’s patched ringmail, the Greatjon and his son looming above every other head in the hall, Lord Jason Mallister white-haired with his winged helm in the crook of his arm, Tytos Blackwood in his magnificent raven-feather cloak . . .","['Catelyn', 'Greatjon', 'Jason Mallister', 'Tytos Blackwood']","['Catelyn', 'Greatjon']"
Small wonder Lord Tywin ran off to fight Stannis.,['Stannis'],['Stannis']
"That brought laughter and approving shouts, but Robb raised a hand for quiet.",['Robb'],['Robb']
"The Greatjon roared out, “King in the North!” and thrust a mailed fist into the air.","['Greatjon', 'North']",['Greatjon']
"Only a few noted Catelyn and Ser Desmond amidst the tumult, but they elbowed their fellows, and slowly a hush grew around her.","['Catelyn', 'Desmond']",['Catelyn']
"It is Robb’s judgment that matters.

",['Robb'],['Robb']
A boy she did not know seemed to be acting as Robb’s squire.,['Robb'],['Robb']
"There was another girl as well, near Sansa’s age.",['Sansa'],['Sansa']
"The seashells were the sigil of some lesser house, Catelyn knew; the older man’s she did not recognize.",['Catelyn'],['Catelyn']
"If Robb looks at me as Edmure did, I do not know what I will do.",['Edmure'],['Edmure']
"As black a fish as ever, Ser Brynden had no care for what others might think.",['Brynden'],['Brynden']
He leapt off the dais and pulled Catelyn into his arms.,['Catelyn'],['Catelyn']
"“Mother.”

Catelyn looked up at her tall kingly son.",['Catelyn'],['Catelyn']
Catelyn took a deep breath.,['Catelyn'],['Catelyn']
"Lord Rickard Karstark pushed past the Greatjon, like some grim specter with his black mail and long ragged grey beard, his narrow face pinched and cold.","['Rickard Karstark', 'Greatjon', 'grey beard']","['Rickard', 'Greatjon']"
Catelyn faced him calmly.,['Catelyn'],['Catelyn']
“Jaime Lannister has played you for a fool.,['Jaime Lannister'],['Jaime']
"My Torrhen and my Eddard deserved better of you.”

“Leave off, Karstark,” rumbled the Greatjon, crossing his huge arms against his chest.","['Eddard', 'Karstark', 'Greatjon']",['Greatjon']
"When he turned to Catelyn, his voice softened.",['Catelyn'],['Catelyn']
"For Arya and Sansa, and out of grief for Bran and Rickon.","['Arya', 'Sansa', 'Bran and Rickon']","['Arya', 'Sansa']"
"He shouldered between the Greatjon and Maege Mormont and left the hall.

",['Greatjon'],['Greatjon']
Catelyn bowed her head.,['Catelyn'],['Catelyn']
It was only then that Catelyn realized what was amiss.,['Catelyn'],['Catelyn']
"Lady Mormont took her hand and said, “My lady, if Cersei Lannister held two of my daughters, I would have done the same.”","['Cersei Lannister', 'two']",['Cersei']
"The Greatjon, no respecter of proprieties, lifted her off her feet and squeezed her arms with his huge hairy hands.",['Greatjon'],['Greatjon']
"When all the words were done, the Great Hall of Riverrun was empty save for Robb, the three Tullys, and the six strangers Catelyn could not place.","['the Great Hall of Riverrun', 'Robb', 'three', 'Tullys', 'six', 'Catelyn']","['Robb', 'Catelyn']"
"Westerling, yes, Catelyn thought.",['Catelyn'],['Catelyn']
"“The honor is mine,” Catelyn said.",['Catelyn'],['Catelyn']
"The first thought that flew across Catelyn’s mind was, No, that cannot be, you are only a child.

","['first', 'Catelyn']",['Catelyn']
Catelyn saw no choice but to take Jeyne Westerling’s hands.,"['Catelyn', 'Jeyne Westerling’s']",['Catelyn']
"Slender, but with good hips, Catelyn noted.",['Catelyn'],['Catelyn']
"“Your wife is lovely,” Catelyn said when they were out of earshot, “and the Westerlings seem worthy . . .","['Catelyn', 'Westerlings']",['Catelyn']
"She understood the angry voices now, why Perwyn Frey and Martyn Rivers had left in such haste, trampling Robb’s banner into the ground as they went.

","['Perwyn Frey', 'Martyn Rivers', 'Robb']",['Robb']
"How could you do this, Robb?",['Robb'],['Robb']
And she was with me when the Greatjon brought me the news of . . .,['Greatjon'],['Greatjon']
Bran and Rickon.”,['Rickon'],['Rickon']
Catelyn did not need to be told what sort of comfort Jeyne Westerling had offered her son.,"['Catelyn', 'Jeyne Westerling']",['Catelyn']
"if I had listened to you and kept Theon as my hostage, I’d still rule the north, and Bran and Rickon would be alive and safe in Winterfell.”

“Perhaps.","['Theon', 'Bran and Rickon', 'Winterfell']",['Theon']
"Ser Stevron died for me, and Olyvar was as loyal a squire as any king could want.","['Stevron', 'Olyvar']",['Olyvar']
"The Greatjon urged me to attack them . . .”

",['Greatjon'],['Greatjon']
"Ser Wendel Manderly has offered to take one, and the Greatjon tells me his uncles wish to wed again.",['Greatjon'],['Greatjon']
"If Lord Walder will be reasonable—”

“He is not reasonable,” said Catelyn.","['Walder', 'Catelyn']",['Catelyn']
"As they started up the steps, Catelyn asked the question that had been troubling her since she entered the hall.",['Catelyn'],['Catelyn']
"And there’s the heart of it, Catelyn thought.",['Catelyn'],['Catelyn']
"“I told you once to keep Theon Greyjoy close, and you did not listen.",['Theon Greyjoy'],['Theon']
"Five wolf pups, Robb, five for five Stark children.”

“Six,” said Robb.","['Five', 'Robb', 'five', 'five', 'Stark', 'Six']",['Robb']
“There was a wolf for Jon as well.,['Jon'],['Jon']
.until they told me that Theon had murdered Bran and Rickon.,"['Theon', 'Bran and Rickon']",['Theon']
"“We were all horsed,” Ser Brynden said.",['Brynden'],['Brynden']
"“He might have rid us of Joffrey, the queen, and the Imp in one red stroke.","['Joffrey', 'Imp', 'one']",['Joffrey']
"Lord Tywin turned his host at once, joined up with Matthis Rowan and Randyll Tarly near the headwaters of the Blackwater, and made a forced march to Tumbler’s Falls, where he found Mace Tyrell and two of his sons waiting with a huge host and a fleet of barges.","['Matthis Rowan', 'Randyll Tarly', 'Tumbler’s Falls', 'Mace Tyrell', 'two']","['Randyll', 'Mace']"
"They floated down the river, disembarked half a day’s ride from the city, and took Stannis in the rear.”

","['half', 'day', 'Stannis']",['Stannis']
"Catelyn remembered King Renly’s court, as she had seen it at Bitterbridge.","['Catelyn', 'Bitterbridge']",['Catelyn']
"never, Robb, you must let me make amends.",['Robb'],['Robb']
"Catelyn wondered.

",['Catelyn'],['Catelyn']
"“So long as Theon Greyjoy sits in your father’s seat with your brothers’ blood on his hands, these other foes must wait,” Catelyn told her son.","['Theon Greyjoy', 'Catelyn']","['Theon', 'Catelyn']"
"“I wanted to free Bran and Rickon, but I thought . . .",['Rickon'],['Rickon']
"I never dreamed that Theon could harm them, truly.",['Theon'],['Theon']
"“It is too late for ifs, and too late for rescues,” Catelyn said.",['Catelyn'],['Catelyn']
"“No,” said Catelyn.",['Catelyn'],['Catelyn']
her brother Edmure asked.,['Edmure'],['Edmure']
"“Not something,” said Catelyn.",['Catelyn'],['Catelyn']
"Snowflakes speckled Tormund’s broad face, melting in his hair and beard.

","['Snowflakes', 'Tormund']",['Tormund']
"Jon’s garron shied, frightened by such strangeness, but whether it was the mammoths or their riders that scared him it was hard to say.","['Jon', 'mammoths']",['Jon']
"Jon took the horse in hand and held him still, so he could count the giants emerging from the blowing snow and pale mists that swirled along the Milkwater.","['Jon', 'Milkwater']",['Jon']
